user_screen_name,user_id,tweet_id,text,ideology_score,vader_sentiment,SVM_sentiment,SVM_stance,sentiment,BERT_sentiment,BERT_stance,lexicoder_sentiment,stance
DaveLG,id: 6699732,id:1043650597897945088, @mkraju They are free to withdraw the nomination I guess. I am still waiting for the next cement block to fall on the Kavanaugh nomination.,-1.616863752,1.0,0,0,neutral,0,0,,0.0
Bongo2121,id: 779852300147953664,id:1043545984641449984, @MotherJones Nearly 50 Yale Law faculty members call for FBI to probe allegation against Kavanaugh Why is this not on the new?  This is big!  They KNOW Kavanaugh.  The GOP Rosenstein distraction by anonymous source is working.  SHAME!,-1.040646512,0.0,0,0,neutral,0,0,0.0,0.0
Bongo2121,id: 779852300147953664,id:1043545984641449984, @MotherJones Nearly 50 Yale Law faculty members call for FBI to probe allegation against Kavanaugh Why is this not on the new?  This is big!  They KNOW Kavanaugh.  The GOP Rosenstein distraction by anonymous source is working.  SHAME!,-1.040646512,0.0,0,0,neutral,0,0,0.0,0.0
JackBlaine3,id: 3508811473,id:1043552896011329536," @MusicCityDawg He is. But he is not God or a dictator. His job is to get Kavanaugh confirmed. He needs to satisfy the 3 shit-birds Collins, Flake, Corker to get their vote.",2.294690854,1.0,0,0,neutral,0,0,,1.0
Coquii73,id: 758467927536316416,id:1043529766790402053, @nathanielwood76 @FoxNews Then there’s no reason why the OLD FARTS shouldn’t allow the @FBI to investigate. I would think Kavanaugh would be anxious to clear his good name. 🤨,-0.538749571,1.0,1,0,neutral,0,1,,0.0
JohnBGood13,id: 796898098484248580,id:1043532740610740225, @Northendbankz @RealCandaceO @TheDemocrats Gain? As she had posted in the past.... Do whatever it takes to stop a conservative to the supreme court. That is what she is gaining,2.099498224,1.0,0,1,neutral,1,1,,0.0
BullyPitCrypto,id: 985908975660040192,id:1043600032723869696, @OCDecaf In nc they did it one year but then like the Supreme Court struck it down or something,1.062683886,1.0,0,0,neutral,0,0,,1.0
11skeletor11,id: 822877755444523008,id:1043703489761828864, @PhilKoster13B @ericbjediknight @KristenInVA @quailcrown @ianshapira This woman has nothing to gain but misery &amp; death threats for coming forward about this. She is trying to protect America from a terrible decision. Kavanaugh has already lied under oath. He can't be trusted.,-1.699469196,0.0,0,1,neutral,0,1,0.0,0.0
kgarrison,id: 12648862,id:1043663734260944896, @POTUS @PressSec  Our ballots will be mailed October 8 which means we will be voting a few  days after that.  IF KAVANAUGH is not confirmed people  WON'T VOTE FOR REPUBLICANS.  TIME to grow some man parts &amp; stop this 🐂💩  DO YOU WANT TO LOSE?  MONDAY'S THE DEADLINE,2.331278628,0.0,0,1,neutral,0,0,,1.0
laserbirdword,id: 753066024266637314,id:1043539909133271040," @ProudResister @BeSeriousUSA @SenatorCollins @realDonaldTrump “Dear @SenatorCollins,  We don’t want to hear that you are “appalled” that @realDonaldTrump attacked a sexual assault survivor on twitter. We want to hear that you are VOTING NO on Brett Kavanaugh.  — Decent Americans#”  Sen. Collins has already sold both her vote and her soul. https://t.co/ltDvcxJMUL",-1.671819311,0.0,0,0,neutral,0,0,,0.0
american666,id: 1316595594,id:1043545433363107841," @RandPaul You are a fair man I don’t always agree with u but I respect u, do what u can to get Judge Kavanaugh on the court this week. Dr Ford is just a wheel in the dem machine no truth in her",1.937494393,1.0,1,0,neutral,1,1,1.0,1.0
keramirez,id: 346333096,id:1043564414576791554," @realDonaldTrump @SenatorCollins @ChuckGrassley  Think About TheTiming Of The Release Frm Feinstein! She Didn't Turn The Ltr Over DURING Her Q&amp;A Time w/Kavanaugh, Right? There Was No URGENCY To Help The Accuser! Dems VILE Attacks R Similar To Those Made On #BrianBanks ♥️ #ConfirmKavanaugh 🙏 https://t.co/yJVSEVJ1IH",1.931020498,0.0,0,1,neutral,0,1,0.0,1.0
GinnyLouNW,id: 900991568588320768,id:1043535983914827776," @realKevinKeller @sasha4th @JohnCornyn Change mind about what? If docs were released within few hours of hearing, as they just did, then I don't see it as fair &amp; full review. But an improvement over outsider w/ties to Kavanaugh and maj. party deciding what those whose job it is to ""advise and consent' get to review.",-1.221320807,1.0,0,1,neutral,1,1,1.0,0.0
naricat,id: 24200018,id:1043681049400754176," @Regulus_Tera think this is the first really big post me2 test. kavanaugh gonna fight tooth and nail since if he doesn't get confirmed, he'll probably get impeached from his current position. think it's better to pick one really important issue rather than the ""business as usual"" stuff",0.801621901,1.0,0,1,neutral,0,0,1.0,0.0
AghaiMojgan,id: 942868366091587584,id:1043540618604044288, @renato_mariotti @eclecticbrotha Because Kavanaugh remembers the incident very well and knew this was coming. It is disgusting,-1.018796287,0.0,0,0,neutral,0,0,,0.0
Bongo2121,id: 779852300147953664,id:1043550690591825921, @RepAdamSchiff Nearly 50 Yale Law faculty members call for FBI to probe allegation against Kavanaugh. The Hill How come this is not on the news?  This is big!  They KNOW Kavanaugh.  The GOP Rosenstein distraction is working.  Shame,-1.040646512,0.0,0,0,neutral,0,0,0.0,0.0
tonya110104,id: 822289948556591104,id:1043965505508429824, @Rockprincess818 The victim here is kavanaugh. A crime us being committed in front of you. Defamation of character,1.91844954,0.0,0,0,neutral,0,1,0.0,1.0
JanetMefferd,id: 102499134,id:1043530429582794755, @s99_ron https://t.co/V9GDCViQbp,1.621945112,,0,0,neutral,1,1,,1.0
cherishRfreedom,id: 77509974,id:1043642917473136642, @SarahPalinUSA It is the arrogance of our lawmakers that makes them blind to the schemes of Ford and her cronies. I am no interested in Ford’s unsubstantiated accusations; they mean nothing to me! I care about Judge Kavanaugh and his contribution to American justice! 🇺🇸,2.043935527,0.0,0,1,neutral,0,1,0.0,1.0
Harry67176234,id: 951444285538340864,id:1043621758090272771," @searher5 I think it’s the other way around, Kavanaugh’s problems started before Rod’s problem-whatever that problem is-was exposed",0.832556071,0.0,0,0,neutral,0,0,0.0,0.0
Thevalentino,id: 28847341,id:1043651672763904001, @SenateMajLdr @ChuckGrassley CONFIRM KAVANAUGH.  Now. The whole country knows this is a charade and this woman is a fraud! https://t.co/9vRwfqNvul,1.793538548,0.0,0,1,neutral,0,1,,1.0
ruffian612,id: 822534857335205888,id:1043546301013479424," @SenatorCollins Sen. Collins, PLEASE confirm Judge Kavanaugh. Every benefit of every doubt has been given to the ‘accuser’.   My heart breaks for the 2 young daughters and wife of Judge Kavanaugh for what they have been going through. PLEASE DO THE RIGHT THING.",2.30341843,1.0,1,1,neutral,1,1,1.0,1.0
SteveJazz,id: 16006323,id:1043644391796166657, @SenFeinstein Breaking: New demand from Kavanaugh accuser Christine Blasey Ford: She stated that she will testify in a submerged submarine and questions are asked using Morse Code only and that questions be spread over a 10 day period. https://t.co/3dckhZPrgY,2.000617932,0.0,0,1,neutral,1,1,0.0,1.0
konaalii,id: 153310753,id:1043687827010023425, @SenFeinstein DIANE YOU CRAFTED &amp; CREATED THIS ENTIRE BS FIASCO. THE LIES &amp;DECEIT. HIDING THE LETTER FROM THIS EVIL WOMAN WHO OFFERED ON HER FACEBOOK PAGE TO DESTROY JUDGE KAVANAUGH JUST BECAUSE HE'S HONEST.  YOU MUST BE PROSECUTED AND JAILED FOR TREASON. SPYING FOR CHINA. #APPROVEKAVANAUGH,0.919886275,0.0,0,1,neutral,0,1,0.0,1.0
LHNewRiver,id: 1116576924,id:1043534847942123520," @SenFeinstein How dare you! You need to resign for holding on to Ford's letter and using it as a political means to smear Brett Kavanaugh who sat in your office and met with your while you LIED to his face. YOU, Feinstein, are the bully!",1.815072526,0.0,0,1,neutral,0,1,0.0,1.0
LHNewRiver,id: 1116576924,id:1043534847942123520," @SenFeinstein How dare you! You need to resign for holding on to Ford's letter and using it as a political means to smear Brett Kavanaugh who sat in your office and met with your while you LIED to his face. YOU, Feinstein, are the bully!",1.815072526,0.0,0,1,neutral,0,1,0.0,1.0
Enny91278566,id: 1025527541019435010,id:1043550583578345472, @SenFeinstein Sen Feinstein is all your fault..you started  all this for not saying anything..I as a US Citizen want to hear miss Ford testimony ...I am sure she is not telling the truth..Mr Kavanaugh deserve a chance to defend himself .,1.718602131,1.0,0,1,neutral,0,1,1.0,1.0
TheHand77,id: 88034359,id:1043531724246925312, @SenFeinstein Well you are the one who caused this entire circus so it's you who have hurt both Ford and Kavanaugh. You destroyed any chance for due process by weaponizing this accusation.,1.963414688,0.0,0,1,neutral,0,1,0.0,1.0
Candice_AZ,id: 17904365,id:1043529504319102976, @SenFeinstein Why are you hiding the letter? Why did you withhold info for 8 weeks when a private investigation could have been done while protecting the witness? Judge Kavanaugh has been ready to answer questions from day 1. Your witness is hiding.,1.838433443,0.0,0,0,neutral,0,1,0.0,1.0
MakingWaves11,id: 1016753178044452869,id:1043533070152949760, @SenFeinstein You have completely lost your mind!  You and other Democratic operatives are responsible for this mess.  You know why? Because it didn’t go as planned.  Trump didn’t pull his nomination &amp; Kavanaugh didn’t withdraw. Why? Because it is clear what you are doing &amp; still obstructing😡,1.826855088,0.0,0,0,neutral,0,0,0.0,1.0
BeckyLemay,id: 17393532,id:1043676705259278337," @senorrinhatch You just don’t get it do you.  Not sure if it’s because of the era you grew up in or that you are a man.  Regardless, you have some catching up to do.  #KavanaughHearings  #MeToo",0.712743232,0.0,0,1,neutral,0,0,,0.0
Rrogerian,id: 2876260447,id:1043546229991456768, @seungminkim @GarrettVentry Kavanaugh should do the same.,-0.959316189,,1,0,neutral,1,0,,0.0
Rrogerian,id: 2876260447,id:1043546229991456768, @seungminkim @GarrettVentry Kavanaugh should do the same.,-0.959316189,,1,0,neutral,1,0,,0.0
GetYoDrinkOn,id: 2260938229,id:1043529802035036161," @Slate Gonna be hard to go back to the it never happened after blaming someone else for it.   Hard for Kavanaugh to deny being at a party that his friend Judge said he was at.   The same blackout friend also said he didn't do it, at least before he blacked out.  Quite the alibi.",-0.503961213,1.0,0,1,neutral,0,0,0.0,0.0
Claymorecomic,id: 1429200870,id:1043547856429363200," @soledadobrien @PhilFrantz Brett Kavanaugh is synonymous to a coke dealing tennis pro that does creepy stuff outside the tennis courts for more coke. If SCOTUS snorts coke off the net, he’s your guy",-0.554150303,,0,0,neutral,0,0,0.0,0.0
kwdphi,id: 324716606,id:1043528766906032129, @SuzeOrmanShow @delong It seems to me a description of almost every Trump supplicant - a craving for money.  This is not a worldview for a Supreme Court Justice or a President.,-0.193085668,1.0,0,0,neutral,0,0,,0.0
enzorcapo,id: 908938044,id:1043537757778395136," @thebradfordfile Absolutely. She owns this 100%. Damage to Kavanaugh's reputation, the chaos, even the injustice to Ford IF there is a shred of truth to any of her unlikely story. This should have come to light IMMEDIATELY, instead of held back like the funky off-the-books hail Mary play it is.",2.263496566,0.0,0,1,neutral,0,1,0.0,1.0
Markgonzalezsr2,id: 948749602936639488,id:1043542200129224704, @THEHermanCain GM AMERICA MR HERMAN CAIN THANK YOU AND I DO UNDERSTAND YOU VERY WELL NOW ABOUT SEN DIANNE FEINSTEIN. I BELIEVE SHE'S NEED TO REMOVE FIRED FROM THE COMMITTEE SHE HAD A PRIVATE MEETING IN HER OFFICE W MR KAVANAUGH BEFORE THE HEARINGS SO ALSO SHE LIE TO COMMITTEE THE LETTER FIRST,1.605024138,1.0,0,1,neutral,0,1,1.0,1.0
TimTaubes,id: 3428316383,id:1043535473094930432, @thehill If Kavanaugh is confirmed Dr. Ford's lawyers will file a complaint in Maryland against Kavanaugh for sexual assault. We will have a supreme court justice as a defendant in a sexual assault case. Only in trump's America.,0.464788242,0.0,0,0,neutral,0,0,0.0,0.0
bybloomorbranch,id: 21241879,id:1043552487519735808," @theintercept Wow, Kavanaugh had an unusually large number of summer associate positions. Wonder what all of those fellow summer associates thought of him... https://t.co/3k4OzcQhio",-0.527049864,1.0,0,0,neutral,1,0,0.0,0.0
RobinSMessing,id: 1078188086,id:1043535139551289351, @TheRynheart Mitch McConnekll says he has the votes to confirm Kavanaugh. Either McConnell is lying and Senator Collins has not yet made up her mind or Collins is lying and has already decided to support Kavenaugh and to hell with anything Ford might say.  https://t.co/kmbEcnLcmy,-0.836706325,0.0,0,0,neutral,0,0,0.0,0.0
snowflakelady,id: 1140206870,id:1043537170831630336," @Thomas1774Paine @SenFeinstein  is the REASON for this total Cabal!!  YOU HELD ONTO THE INFORMATION!!  But, oh, then you wait until it was time for #Kavanaugh Confirmation!!  THAT IS ON YOU FEINSTEIN &amp; YOUR #DementedDemocrats!!!",2.061707311,,0,1,neutral,0,1,,1.0
dacullington,id: 1025741330,id:1043548257115234305," @TimRunsHisMouth Thought she was ok until she voted for Tax Bill.  If she and Murkowski vote to confirm Kavanaugh, Collins will be voted out and the Alaskan Natives will banish LM from the tribe.  They voted her in, they can vote her out.  #AlaskanNativesBeing FooledByLM #ProctectALASKAland",0.00126568,0.0,0,0,neutral,0,0,,0.0
goforthegold76,id: 448275278,id:1043703289345449984, @tlwhite26 @FNC_Ladies_Rule @SebGorka @guypbenson Liberal CNN is reporting it too https://t.co/J7UmcReFjN,2.117816373,,0,1,neutral,0,1,0.0,1.0
haroldhodges7,id: 4475147182,id:1043533174989578240," @TrumpsDC Thanks to democrats, we now support Kavanaugh. Many liberals have come out to support him and tell us what a good job he would do.  Besides anything that he has been accused of in high school? Democrats did 10x worse with no problem.",2.050223603,1.0,0,1,neutral,1,1,1.0,1.0
MaryAnn4Trump,id: 773204726938791936,id:1043544188271374336, @Truthseeker126 @consmover Hillary SHOULD HAVE THE FBI open HER EMAILS &amp; documents .she has nerve to criticize JUDGE KAVANAUGH...SHE HAS forgotten abt Bill Clinton Rape 🙄 Go back to the woods Hillary no one cares what you say 😈,2.071224617,0.0,0,1,neutral,0,1,0.0,1.0
shortreddog,id: 90776175,id:1043547631321055232," @Unknown_Fx @siano2020 Kavanaugh already has lied to committe abt receiving stolen docs. His clerks were judged by appearance before he agreed to have them. Thousands of his docs are being hidden, why? His HS yearbooks are full of gross behaviors/language.",-2.148401384,0.0,0,0,neutral,0,0,0.0,0.0
AnnieOldenough,id: 929527040587464705,id:1043694698899103744, @unseen1_unseen The third witness has come forward. She has never met Kavanaugh and there was no party. Cancel the hearing and call the vote.,1.887908625,0.0,0,1,neutral,1,1,1.0,1.0
pezro,id: 23867917,id:1043544452571246592, @washingtonpost Fake News! The endless liberal LIES and psychobabble helps keep the independents away from supporting Democrats! Keep up the crazy until midterms! It's just going to create a RED TSUNAMI! I can't wait for Justice Kavanaugh to help ABOLISH Roe v. Wade!! :D :D,1.717799976,1.0,0,1,neutral,0,1,,1.0
